city,state_code,state_name,county,latitude,longitude
D Hanis,TX,Texas,Medina,29.3398,-99.283488
Daingerfield,TX,Texas,Morris,33.031263,-94.735899
Daisetta,TX,Texas,Liberty,30.113056,-94.642778
Dale,TX,Texas,Caldwell,29.952785,-97.580968
Dalhart,TX,Texas,Dallam,36.073183,-102.517658
Dallardsville,TX,Texas,Polk,30.628333,-94.631667
Dallas,TX,Texas,Collin,32.996848,-96.792113
Dallas,TX,Texas,Dallas,32.790439,-96.80439
Damon,TX,Texas,Brazoria,29.301381,-95.703577
Danbury,TX,Texas,Brazoria,29.229082,-95.343465
Danciger,TX,Texas,Brazoria,29.171389,-95.818611
Danevang,TX,Texas,Wharton,29.066969,-96.19765
Darrouzett,TX,Texas,Lipscomb,36.446111,-100.324444
Davilla,TX,Texas,Milam,30.767471,-97.200865
Dawn,TX,Texas,Deaf Smith,34.910278,-102.199444
Dawson,TX,Texas,Navarro,31.897429,-96.708483
Dayton,TX,Texas,Liberty,30.010208,-94.878747
De Berry,TX,Texas,Panola,32.254327,-94.13557
De Kalb,TX,Texas,Bowie,33.472741,-94.621092
De Leon,TX,Texas,Comanche,32.108742,-98.54894
Deanville,TX,Texas,Burleson,30.431944,-96.755833
Decatur,TX,Texas,Wise,33.235077,-97.573995
Deer Park,TX,Texas,Harris,29.682571,-95.122192
Del Rio,TX,Texas,Val Verde,29.373881,-100.891555
Del Valle,TX,Texas,Travis,30.174492,-97.613443
Dell City,TX,Texas,Hudspeth,31.923975,-105.209902
Delmita,TX,Texas,Starr,26.656571,-98.396553
Denison,TX,Texas,Grayson,33.745009,-96.549574
Dennis,TX,Texas,Parker,32.618611,-97.926389
